District ID,District Name,School ID,School Name,Domain,School Year,Number of Students Tested,level1,level2,level3
80,Meriden School District,11,Casimir Pulaski School,Physical / Motor,2010-11,119,8.4,43.7,47.9
80,Meriden School District,3,Hanover School,Physical / Motor,2010-11,49,16.3,42.9,40.8
80,Meriden School District,4,Israel Putnam School,Physical / Motor,2010-11,97,11.3,33,55.7
80,Meriden School District,5,John Barry School,Physical / Motor,2010-11,79,30.4,39.2,30.4
80,Meriden School District,7,Nathan Hale School,Physical / Motor,2010-11,86,20.9,52.3,26.7
80,Meriden School District,8,Roger Sherman School,Physical / Motor,2010-11,68,4.4,41.2,54.4
80,Meriden School District,10,Thomas Hooker School,Physical / Motor,2010-11,82,37.8,35.4,26.8
83,Middletown School District,2,Bielefield School,Physical / Motor,2010-11,60,13.3,48.3,38.3
83,Middletown School District,5,Farm Hill School,Physical / Motor,2010-11,61,39.3,39.3,21.3
83,Middletown School District,13,Lawrence School,Physical / Motor,2010-11,58,24.1,56.9,19
83,Middletown School District,9,MacDonough School,Physical / Motor,2010-11,39,38.5,48.7,12.8
83,Middletown School District,12,Moody School,Physical / Motor,2010-11,52,11.5,44.2,44.2
83,Middletown School District,11,Snow School,Physical / Motor,2010-11,30,10,76.7,13.3
83,Middletown School District,1,Spencer School,Physical / Motor,2010-11,56,17.9,37.5,44.6
83,Middletown School District,14,Wesley School,Physical / Motor,2010-11,40,5,42.5,52.5
84,Milford School District,19,J. F. Kennedy School,Physical / Motor,2010-11,127,2.4,25.2,72.4
84,Milford School District,16,Live Oaks School,Physical / Motor,2010-11,96,4.2,24,71.9
84,Milford School District,17,Mathewson School,Physical / Motor,2010-11,131,4.6,21.4,74
84,Milford School District,8,Orange Avenue School,Physical / Motor,2010-11,87,3.4,28.7,67.8
85,Monroe School District,5,Fawn Hollow Elementary School,Physical / Motor,2010-11,75,2.7,89.3,8
85,Monroe School District,1,Monroe Elementary School,Physical / Motor,2010-11,46,6.5,28.3,65.2
85,Monroe School District,3,Stepney Elementary School,Physical / Motor,2010-11,73,9.6,76.7,13.7
86,Montville School District,7,Dr. Charles E. Murphy School,Physical / Motor,2010-11,55,9.1,29.1,61.8
86,Montville School District,1,Mohegan School,Physical / Motor,2010-11,67,6,28.4,65.7
86,Montville School District,5,Oakdale School,Physical / Motor,2010-11,57,1.8,21.1,77.2
88,Naugatuck School District,8,Andrew Avenue School,Physical / Motor,2010-11,44,2.3,45.5,52.3
88,Naugatuck School District,1,Central Avenue School,Physical / Motor,2010-11,46,10.9,39.1,50
88,Naugatuck School District,5,Hop Brook Elementary School,Physical / Motor,2010-11,60,15,51.7,33.3
88,Naugatuck School District,3,Maple Hill School,Physical / Motor,2010-11,60,8.3,33.3,58.3
88,Naugatuck School District,6,Salem School,Physical / Motor,2010-11,38,21.1,60.5,18.4
88,Naugatuck School District,7,Western School,Physical / Motor,2010-11,54,7.4,66.7,25.9
280,"New Beginnings Inc., Family Academy District",1,"New Beginnings Inc., Family Academy",Physical / Motor,2010-11,40,5,30,65
89,New Britain School District,3,Chamberlain School,Physical / Motor,2010-11,127,24.4,58.3,17.3
89,New Britain School District,11,DiLoreto Magnet School,Physical / Motor,2010-11,99,25.3,66.7,8.1
89,New Britain School District,5,Gaffney School,Physical / Motor,2010-11,62,14.5,35.5,50
89,New Britain School District,6,Holmes School,Physical / Motor,2010-11,67,22.4,49.3,28.4
89,New Britain School District,7,Jefferson School,Physical / Motor,2010-11,72,38.9,61.1,0
89,New Britain School District,8,Lincoln School,Physical / Motor,2010-11,115,11.3,44.3,44.3
89,New Britain School District,9,Northend School,Physical / Motor,2010-11,49,30.6,69.4,0
89,New Britain School District,12,Smalley Academy,Physical / Motor,2010-11,69,11.6,85.5,2.9
89,New Britain School District,13,Smith School,Physical / Motor,2010-11,94,11.7,48.9,39.4
89,New Britain School District,15,Vance School,Physical / Motor,2010-11,92,23.9,47.8,28.3
90,New Canaan School District,4,East School,Physical / Motor,2010-11,91,4.4,18.7,76.9
90,New Canaan School District,2,South School,Physical / Motor,2010-11,101,9.9,62.4,27.7
90,New Canaan School District,3,West School,Physical / Motor,2010-11,92,0,29.3,70.7
91,New Fairfield School District,1,Consolidated School,Physical / Motor,2010-11,137,8,36.5,55.5
92,New Hartford School District,1,Bakerville Consolidated School,Physical / Motor,2010-11,38,10.5,55.3,34.2
92,New Hartford School District,2,New Hartford Elementary School,Physical / Motor,2010-11,35,11.4,40,48.6
93,New Haven School District,15,Augusta Lewis Troup School,Physical / Motor,2010-11,58,1.7,44.8,53.4
93,New Haven School District,2,Barnard Environmental Magnet School,Physical / Motor,2010-11,45,22.2,44.4,33.3
93,New Haven School District,3,Beecher School,Physical / Motor,2010-11,40,15,52.5,32.5
93,New Haven School District,18,Benjamin Jepson Magnet School,Physical / Motor,2010-11,56,5.4,25,69.6
93,New Haven School District,43,Bishop Woods School,Physical / Motor,2010-11,52,5.8,94.2,0
93,New Haven School District,48,Celentano School,Physical / Motor,2010-11,42,19,71.4,9.5
93,New Haven School District,41,Christopher Columbus Academy,Physical / Motor,2010-11,71,38,32.4,29.6
93,New Haven School District,42,Clemente Leadership Academy,Physical / Motor,2010-11,50,0,26,74
93,New Haven School District,6,Clinton Avenue School,Physical / Motor,2010-11,64,17.2,20.3,62.5
93,New Haven School District,31,Conte/West Hills Magnet School,Physical / Motor,2010-11,73,8.2,79.5,12.3
93,New Haven School District,9,Davis 21st Century Magnet Elementary School,Physical / Motor,2010-11,49,2,49,49
93,New Haven School District,46,East Rock Community Magnet School,Physical / Motor,2010-11,49,12.2,42.9,44.9
93,New Haven School District,12,Edgewood School,Physical / Motor,2010-11,51,5.9,25.5,68.6
93,New Haven School District,16,Fair Haven School,Physical / Motor,2010-11,45,22.2,66.7,11.1
93,New Haven School District,7,Hill Central Music Academy,Physical / Motor,2010-11,49,0,8.2,91.8
93,New Haven School District,13,John C. Daniels,Physical / Motor,2010-11,48,6.3,50,43.8
93,New Haven School District,8,John S. Martinez School,Physical / Motor,2010-11,49,12.2,46.9,40.8
93,New Haven School District,30,King/Robinson Magnet School,Physical / Motor,2010-11,52,11.5,44.2,44.2
93,New Haven School District,20,Lincoln-Bassett School,Physical / Motor,2010-11,34,17.6,64.7,17.6
93,New Haven School District,19,Mauro-Sheridan Magnet School,Physical / Motor,2010-11,48,8.3,45.8,45.8
93,New Haven School District,49,Microsociety Magnet School,Physical / Motor,2010-11,28,14.3,64.3,21.4
93,New Haven School District,14,Nathan Hale School,Physical / Motor,2010-11,50,14,12,74
93,New Haven School District,10,Ross/Woodward School,Physical / Motor,2010-11,47,17,31.9,51.1
93,New Haven School District,28,Strong School KG,Physical / Motor,2010-11,240,19.6,32.9,47.5
93,New Haven School District,29,Truman School,Physical / Motor,2010-11,51,2,17.6,80.4
93,New Haven School District,32,Wexler/Grant Community School,Physical / Motor,2010-11,47,6.4,40.4,53.2
93,New Haven School District,38,Worthington Hooker School,Physical / Motor,2010-11,52,3.8,63.5,32.7
95,New London School District,2,Harbor School,Physical / Motor,2010-11,38,5.3,60.5,34.2
95,New London School District,3,Jennings School,Physical / Motor,2010-11,75,6.7,21.3,72
95,New London School District,9,Nathan Hale School,Physical / Motor,2010-11,35,2.9,40,57.1
95,New London School District,5,Shoreline Academy,Physical / Motor,2010-11,23,13,60.9,26.1
95,New London School District,8,Winthrop School,Physical / Motor,2010-11,24,20.8,45.8,33.3
96,New Milford School District,5,Hill And Plain School,Physical / Motor,2010-11,110,16.4,41.8,41.8
96,New Milford School District,7,John Pettibone School,Physical / Motor,2010-11,104,7.7,42.3,50
96,New Milford School District,8,Northville Elementary School,Physical / Motor,2010-11,110,6.4,39.1,54.5
94,Newington School District,6,Anna Reynolds School,Physical / Motor,2010-11,76,1.3,39.5,59.2
94,Newington School District,2,Elizabeth Green School,Physical / Motor,2010-11,48,20.8,50,29.2
94,Newington School District,8,John Paterson School,Physical / Motor,2010-11,85,5.9,52.9,41.2
94,Newington School District,7,Ruth Chaffee School,Physical / Motor,2010-11,71,8.5,50.7,40.8
97,Newtown School District,1,Hawley Elementary School,Physical / Motor,2010-11,70,4.3,24.3,71.4
97,Newtown School District,4,Head O'Meadow Elementary School,Physical / Motor,2010-11,58,1.7,3.4,94.8
97,Newtown School District,3,Middle Gate Elementary School,Physical / Motor,2010-11,95,1.1,11.6,87.4
97,Newtown School District,2,Sandy Hook Elementary School,Physical / Motor,2010-11,89,2.2,37.1,60.7
98,Norfolk School District,1,Botelle Elementary School,Physical / Motor,2010-11,15,6.7,80,13.3
98,Norfolk School District,92,Bridges II,Physical / Motor,2010-11,1,0,100,0
99,North Branford School District,4,Jerome Harrison School,Physical / Motor,2010-11,137,5.1,24.1,70.8
100,North Canaan School District,1,North Canaan Elementary School,Physical / Motor,2010-11,37,2.7,43.2,54.1
101,North Haven School District,8,Clintonville Elementary School,Physical / Motor,2010-11,55,3.6,14.5,81.8
101,North Haven School District,7,Green Acres Elementary School,Physical / Motor,2010-11,53,5.7,26.4,67.9
101,North Haven School District,2,Montowese Elementary School,Physical / Motor,2010-11,49,4.1,49,46.9
101,North Haven School District,3,Ridge Road Elementary School,Physical / Motor,2010-11,61,6.6,31.1,62.3
102,North Stonington School District,1,North Stonington Elementary School,Physical / Motor,2010-11,61,0,1.6,98.4
103,Norwalk School District,2,Brookside Elementary School,Physical / Motor,2010-11,69,7.2,20.3,72.5
103,Norwalk School District,3,Columbus Magnet School,Physical / Motor,2010-11,43,32.6,18.6,48.8
103,Norwalk School District,4,Cranbury Elementary School,Physical / Motor,2010-11,82,2.4,26.8,70.7
103,Norwalk School District,20,Fox Run Elementary School,Physical / Motor,2010-11,86,12.8,57,30.2
103,Norwalk School District,7,Jefferson Magnet School,Physical / Motor,2010-11,100,5,22,73
103,Norwalk School District,8,Kendall Elementary School,Physical / Motor,2010-11,88,6.8,73.9,19.3
103,Norwalk School District,22,Marvin Elementary School,Physical / Motor,2010-11,83,7.2,33.7,59
103,Norwalk School District,21,Naramake Elementary School,Physical / Motor,2010-11,80,11.3,65,23.8
103,Norwalk School District,13,Rowayton School,Physical / Motor,2010-11,83,2.4,42.2,55.4
103,Norwalk School District,23,Silvermine Elementary School,Physical / Motor,2010-11,74,10.8,50,39.2
103,Norwalk School District,14,Tracey School,Physical / Motor,2010-11,72,5.6,25,69.4
103,Norwalk School District,24,Wolfpit School,Physical / Motor,2010-11,57,7,8.8,84.2
104,Norwich School District,14,John B. Stanton School,Physical / Motor,2010-11,36,47.2,47.2,5.6
104,Norwich School District,20,John M. Moriarty School,Physical / Motor,2010-11,86,9.3,36,54.7
104,Norwich School District,8,Samuel Huntington School,Physical / Motor,2010-11,53,26.4,49.1,24.5
104,Norwich School District,17,Thomas W. Mahan School,Physical / Motor,2010-11,40,7.5,90,2.5
104,Norwich School District,19,Uncas School,Physical / Motor,2010-11,48,56.3,37.5,6.3
104,Norwich School District,18,Veterans' Memorial School,Physical / Motor,2010-11,56,14.3,14.3,71.4
104,Norwich School District,15,Wequonnoc School,Physical / Motor,2010-11,32,21.9,43.8,34.4
106,Old Saybrook School District,2,Kathleen E. Goodwin School,Physical / Motor,2010-11,81,11.1,29.6,59.3
107,Orange School District,2,Mary L. Tracy School,Physical / Motor,2010-11,150,2,12.7,85.3
108,Oxford School District,3,Quaker Farms School,Physical / Motor,2010-11,155,4.5,7.7,87.7
109,Plainfield School District,1,Moosup Elementary School,Physical / Motor,2010-11,76,53.9,46.1,0
109,Plainfield School District,4,Shepard Hill Elementary School,Physical / Motor,2010-11,83,10.8,83.1,6
110,Plainville School District,4,Frank T. Wheeler School,Physical / Motor,2010-11,33,3,39.4,57.6
110,Plainville School District,2,Linden Street School,Physical / Motor,2010-11,70,2.9,35.7,61.4
110,Plainville School District,5,Louis Toffolon School,Physical / Motor,2010-11,49,22.4,71.4,6.1
111,Plymouth School District,4,Harry S. Fisher Elementary School,Physical / Motor,2010-11,53,1.9,37.7,60.4
111,Plymouth School District,2,Plymouth Center School,Physical / Motor,2010-11,46,0,78.3,21.7
112,Pomfret School District,1,Pomfret Community School,Physical / Motor,2010-11,47,12.8,46.8,40.4
113,Portland School District,2,Valley View School,Physical / Motor,2010-11,112,4.5,32.1,63.4
114,Preston School District,4,Preston Veterans' Memorial School,Physical / Motor,2010-11,31,3.2,29,67.7
116,Putnam School District,3,Putnam Elementary School,Physical / Motor,2010-11,92,19.6,26.1,54.3
117,Redding School District,1,Redding Elementary School,Physical / Motor,2010-11,97,13.4,51.5,35.1
206,Regional School District 06,1,Goshen Center School,Physical / Motor,2010-11,22,0,31.8,68.2
206,Regional School District 06,2,James Morris School,Physical / Motor,2010-11,22,4.5,27.3,68.2
206,Regional School District 06,3,Warren Elementary School,Physical / Motor,2010-11,17,0,94.1,5.9
210,Regional School District 10,3,Harwinton Consolidated School,Physical / Motor,2010-11,81,2.5,16,81.5
210,Regional School District 10,2,Lake Garda Elementary School,Physical / Motor,2010-11,91,17.6,68.1,14.3
212,Regional School District 12,2,Booth Free School,Physical / Motor,2010-11,13,15.4,7.7,76.9
212,Regional School District 12,1,The Burnham School,Physical / Motor,2010-11,12,16.7,75,8.3
212,Regional School District 12,4,Washington Primary School,Physical / Motor,2010-11,20,5,70,25
213,Regional School District 13,1,Frederick Brewster School,Physical / Motor,2010-11,69,0,26.1,73.9
213,Regional School District 13,5,John Lyman School,Physical / Motor,2010-11,55,0,49.1,50.9
214,Regional School District 14,1,Bethlehem Elementary School,Physical / Motor,2010-11,118,12.7,60.2,27.1
215,Regional School District 15,4,Gainfield Elementary School,Physical / Motor,2010-11,60,6.7,30,63.3
215,Regional School District 15,7,Long Meadow Elementary School,Physical / Motor,2010-11,78,3.8,28.2,67.9
215,Regional School District 15,6,Middlebury Elementary School,Physical / Motor,2010-11,65,1.5,29.2,69.2
215,Regional School District 15,5,Pomperaug School,Physical / Motor,2010-11,56,10.7,12.5,76.8
216,Regional School District 16,3,Algonquin School,Physical / Motor,2010-11,118,7.6,38.1,54.2
216,Regional School District 16,1,Laurel Ledge School,Physical / Motor,2010-11,68,4.4,63.2,32.4
217,Regional School District 17,2,Burr District Elementary School,Physical / Motor,2010-11,55,16.4,34.5,49.1
217,Regional School District 17,1,Haddam Elementary School,Physical / Motor,2010-11,53,5.7,52.8,41.5
217,Regional School District 17,3,Killingworth Elementary School,Physical / Motor,2010-11,80,1.3,0,98.8
218,Regional School District 18,1,Lyme Consolidated School,Physical / Motor,2010-11,20,10,50,40
218,Regional School District 18,2,Mile Creek School,Physical / Motor,2010-11,80,3.8,21.3,75
118,Ridgefield School District,8,Barlow Mountain Elementary School,Physical / Motor,2010-11,66,9.1,7.6,83.3
118,Ridgefield School District,6,Branchville Elementary School,Physical / Motor,2010-11,76,2.6,11.8,85.5
118,Ridgefield School District,4,Farmingville Elementary School,Physical / Motor,2010-11,47,0,4.3,95.7
118,Ridgefield School District,3,Ridgebury Elementary School,Physical / Motor,2010-11,53,3.8,37.7,58.5
118,Ridgefield School District,5,Scotland Elementary School,Physical / Motor,2010-11,56,1.8,7.1,91.1
118,Ridgefield School District,2,Veterans Park Elementary School,Physical / Motor,2010-11,51,7.8,15.7,76.5
119,Rocky Hill School District,2,Dr. Oran A. Moser School,Physical / Motor,2010-11,28,0,0,100
119,Rocky Hill School District,4,Myrtle H. Stevens School,Physical / Motor,2010-11,43,0,39.5,60.5
119,Rocky Hill School District,5,West Hill School,Physical / Motor,2010-11,85,3.5,28.2,68.2
121,Salem School District,1,Salem Elementary School,Physical / Motor,2010-11,51,5.9,23.5,70.6
122,Salisbury School District,1,Salisbury Central School,Physical / Motor,2010-11,25,4,24,72
123,Scotland School District,1,Scotland Elementary School,Physical / Motor,2010-11,20,5,10,85
124,Seymour School District,3,Anna L. Lopresti School,Physical / Motor,2010-11,57,17.5,26.3,56.1
124,Seymour School District,1,Bungay School,Physical / Motor,2010-11,71,2.8,33.8,63.4
124,Seymour School District,4,Paul Chatfield School,Physical / Motor,2010-11,43,7,53.5,39.5
125,Sharon School District,1,Sharon Center School,Physical / Motor,2010-11,17,5.9,94.1,0
