District ID,School ID,District Name,School Name,School Year,Number Eligible for Free/ Reduced Price Lunch,Total Enrollment,Percent Eligible for Free/ Reduced Lunch
15,40,Bridgeport School District,Blackham School,2006-07,1039,1122,92.6
15,40,Bridgeport School District,Blackham School,2007-08,1131,1176,96.2
15,40,Bridgeport School District,Blackham School,2008-09,1028,1059,97.1
15,40,Bridgeport School District,Blackham School,2009-10,1043,1069,97.6
15,40,Bridgeport School District,Blackham School,2010-11,1093,1114,98.1
15,41,Bridgeport School District,Dunbar School,2004-05,571,574,99.5
15,41,Bridgeport School District,Dunbar School,2005-06,561,561,100
15,41,Bridgeport School District,Dunbar School,2006-07,484,486,99.6
15,41,Bridgeport School District,Dunbar School,2007-08,363,364,99.7
15,41,Bridgeport School District,Dunbar School,2008-09,397,397,100
15,41,Bridgeport School District,Dunbar School,2009-10,324,324,100
15,41,Bridgeport School District,Dunbar School,2010-11,315,315,100
15,42,Bridgeport School District,Curiale School,2004-05,933,952,98
15,42,Bridgeport School District,Curiale School,2005-06,815,815,100
15,42,Bridgeport School District,Curiale School,2006-07,662,685,96.6
15,42,Bridgeport School District,Curiale School,2007-08,582,593,98.1
15,42,Bridgeport School District,Curiale School,2008-09,557,562,99.1
15,42,Bridgeport School District,Curiale School,2009-10,577,580,99.5
15,42,Bridgeport School District,Curiale School,2010-11,593,596,99.5
15,43,Bridgeport School District,Maplewood Annex,2004-05,226,232,97.4
15,43,Bridgeport School District,Maplewood Annex,2005-06,231,231,100
15,43,Bridgeport School District,Maplewood Annex,2006-07,165,178,92.7
15,43,Bridgeport School District,Maplewood Annex,2007-08,187,187,100
15,44,Bridgeport School District,Skane Center,2004-05,210,234,89.7
15,44,Bridgeport School District,Skane Center,2005-06,213,213,100
15,44,Bridgeport School District,Skane Center,2006-07,179,199,89.9
15,44,Bridgeport School District,Skane Center,2007-08,219,219,100
15,44,Bridgeport School District,Skane Center,2008-09,210,210,100
15,44,Bridgeport School District,Skane Center,2009-10,244,244,100
15,44,Bridgeport School District,Skane Center,2010-11,246,246,100
15,45,Bridgeport School District,High Horizons Magnet School,2009-10,382,432,88.4
15,45,Bridgeport School District,High Horizons Magnet School,2010-11,391,431,90.7
15,46,Bridgeport School District,Multicultural Magnet School,2004-05,435,442,98.4
15,46,Bridgeport School District,Multicultural Magnet School,2005-06,429,429,100
15,46,Bridgeport School District,Multicultural Magnet School,2006-07,433,451,96
15,46,Bridgeport School District,Multicultural Magnet School,2007-08,460,476,96.6
15,46,Bridgeport School District,Multicultural Magnet School,2008-09,433,445,97.3
15,46,Bridgeport School District,Multicultural Magnet School,2009-10,442,451,98
15,46,Bridgeport School District,Multicultural Magnet School,2010-11,447,457,97.8
15,61,Bridgeport School District,Bassick High School,2004-05,1274,1275,99.9
15,61,Bridgeport School District,Bassick High School,2005-06,1348,1348,100
15,61,Bridgeport School District,Bassick High School,2006-07,1240,1336,92.8
15,61,Bridgeport School District,Bassick High School,2007-08,1271,1294,98.2
15,61,Bridgeport School District,Bassick High School,2008-09,1242,1257,98.8
15,61,Bridgeport School District,Bassick High School,2009-10,1141,1153,99
15,61,Bridgeport School District,Bassick High School,2010-11,1162,1172,99.1
15,62,Bridgeport School District,Central High School,2004-05,2321,2343,99.1
15,62,Bridgeport School District,Central High School,2005-06,2408,2408,100
15,62,Bridgeport School District,Central High School,2006-07,2329,2442,95.4
15,62,Bridgeport School District,Central High School,2007-08,2253,2347,96
15,62,Bridgeport School District,Central High School,2008-09,2202,2287,96.3
15,62,Bridgeport School District,Central High School,2009-10,2138,2218,96.4
15,62,Bridgeport School District,Central High School,2010-11,2226,2303,96.7
15,63,Bridgeport School District,Harding High School,2004-05,1687,1691,99.8
15,63,Bridgeport School District,Harding High School,2005-06,1654,1654,100
15,63,Bridgeport School District,Harding High School,2006-07,1666,1757,94.8
15,63,Bridgeport School District,Harding High School,2007-08,1708,1720,99.3
15,63,Bridgeport School District,Harding High School,2008-09,1635,1652,99
15,63,Bridgeport School District,Harding High School,2009-10,1532,1545,99.2
15,63,Bridgeport School District,Harding High School,2010-11,1385,1395,99.3
17,1,Bristol School District,Clarence A. Bingham School,2004-05,90,260,34.6
17,1,Bristol School District,Clarence A. Bingham School,2005-06,95,253,37.5
17,1,Bristol School District,Clarence A. Bingham School,2006-07,115,268,42.9
17,1,Bristol School District,Clarence A. Bingham School,2007-08,102,251,40.6
17,1,Bristol School District,Clarence A. Bingham School,2008-09,105,242,43.4
17,1,Bristol School District,Clarence A. Bingham School,2009-10,102,236,43.2
17,3,Bristol School District,Edgewood School,2004-05,134,418,32.1
17,3,Bristol School District,Edgewood School,2005-06,147,428,34.3
17,3,Bristol School District,Edgewood School,2006-07,167,441,37.9
17,3,Bristol School District,Edgewood School,2007-08,119,356,33.4
17,3,Bristol School District,Edgewood School,2008-09,131,359,36.5
17,3,Bristol School District,Edgewood School,2009-10,133,355,37.5
17,3,Bristol School District,Edgewood School,2010-11,163,396,41.2
17,5,Bristol School District,Greene-Hills School,2004-05,128,369,34.7
17,5,Bristol School District,Greene-Hills School,2005-06,127,400,31.8
17,5,Bristol School District,Greene-Hills School,2006-07,114,392,29.1
17,5,Bristol School District,Greene-Hills School,2007-08,128,395,32.4
17,5,Bristol School District,Greene-Hills School,2008-09,119,367,32.4
17,5,Bristol School District,Greene-Hills School,2009-10,142,362,39.2
17,5,Bristol School District,Greene-Hills School,2010-11,141,354,39.8
17,6,Bristol School District,John J. Jennings School,2004-05,64,370,17.3
17,6,Bristol School District,John J. Jennings School,2005-06,68,381,17.8
17,6,Bristol School District,John J. Jennings School,2006-07,69,386,17.9
17,6,Bristol School District,John J. Jennings School,2007-08,71,374,19
17,6,Bristol School District,John J. Jennings School,2008-09,68,366,18.6
17,6,Bristol School District,John J. Jennings School,2009-10,77,341,22.6
17,6,Bristol School District,John J. Jennings School,2010-11,82,366,22.4
17,7,Bristol School District,Clara T. O Connell School,2004-05,223,377,59.2
17,7,Bristol School District,Clara T. O Connell School,2005-06,234,357,65.5
17,7,Bristol School District,Clara T. O Connell School,2006-07,249,360,69.2
17,7,Bristol School District,Clara T. O Connell School,2007-08,249,355,70.1
17,7,Bristol School District,Clara T. O Connell School,2008-09,293,372,78.8
17,7,Bristol School District,Clara T. O Connell School,2009-10,291,375,77.6
17,7,Bristol School District,Clara T. O Connell School,2010-11,264,343,77
17,11,Bristol School District,South Side School,2004-05,177,580,30.5
17,11,Bristol School District,South Side School,2005-06,193,574,33.6
17,11,Bristol School District,South Side School,2006-07,173,582,29.7
17,11,Bristol School District,South Side School,2007-08,192,579,33.2
17,11,Bristol School District,South Side School,2008-09,220,575,38.3
17,11,Bristol School District,South Side School,2009-10,218,566,38.5
17,11,Bristol School District,South Side School,2010-11,261,610,42.8
17,12,Bristol School District,Stafford School,2004-05,157,484,32.4
17,12,Bristol School District,Stafford School,2005-06,173,501,34.5
17,12,Bristol School District,Stafford School,2006-07,166,486,34.2
17,12,Bristol School District,Stafford School,2007-08,173,497,34.8
17,12,Bristol School District,Stafford School,2008-09,186,518,35.9
17,12,Bristol School District,Stafford School,2009-10,174,479,36.3
17,12,Bristol School District,Stafford School,2010-11,243,544,44.7
17,14,Bristol School District,Ellen P. Hubbell School,2004-05,164,498,32.9
17,14,Bristol School District,Ellen P. Hubbell School,2005-06,184,524,35.1
17,14,Bristol School District,Ellen P. Hubbell School,2006-07,184,518,35.5
17,14,Bristol School District,Ellen P. Hubbell School,2007-08,180,489,36.8
17,14,Bristol School District,Ellen P. Hubbell School,2008-09,191,492,38.8
17,14,Bristol School District,Ellen P. Hubbell School,2009-10,217,511,42.5
17,14,Bristol School District,Ellen P. Hubbell School,2010-11,256,520,49.2
17,17,Bristol School District,Mountain View School,2004-05,65,379,17.2
17,17,Bristol School District,Mountain View School,2005-06,90,407,22.1
17,17,Bristol School District,Mountain View School,2006-07,95,397,23.9
17,17,Bristol School District,Mountain View School,2007-08,100,369,27.1
17,17,Bristol School District,Mountain View School,2008-09,110,391,28.1
17,17,Bristol School District,Mountain View School,2009-10,113,367,30.8
17,17,Bristol School District,Mountain View School,2010-11,127,380,33.4
17,19,Bristol School District,Ivy Drive School,2004-05,61,361,16.9
17,19,Bristol School District,Ivy Drive School,2005-06,65,370,17.6
17,19,Bristol School District,Ivy Drive School,2006-07,66,357,18.5
17,19,Bristol School District,Ivy Drive School,2007-08,127,401,31.7
17,19,Bristol School District,Ivy Drive School,2008-09,125,382,32.7
17,19,Bristol School District,Ivy Drive School,2009-10,115,359,32
17,19,Bristol School District,Ivy Drive School,2010-11,133,411,32.4
17,51,Bristol School District,Chippens Hill Middle School,2004-05,323,972,33.2
17,51,Bristol School District,Chippens Hill Middle School,2005-06,342,943,36.3
17,51,Bristol School District,Chippens Hill Middle School,2006-07,328,932,35.2
17,51,Bristol School District,Chippens Hill Middle School,2007-08,362,929,39
17,51,Bristol School District,Chippens Hill Middle School,2008-09,398,881,45.2
17,51,Bristol School District,Chippens Hill Middle School,2009-10,421,910,46.3
17,51,Bristol School District,Chippens Hill Middle School,2010-11,413,882,46.8
17,52,Bristol School District,Northeast Middle School,2004-05,143,605,23.6
17,52,Bristol School District,Northeast Middle School,2005-06,124,586,21.2
17,52,Bristol School District,Northeast Middle School,2006-07,126,584,21.6
17,52,Bristol School District,Northeast Middle School,2007-08,131,558,23.5
17,52,Bristol School District,Northeast Middle School,2008-09,174,566,30.7
17,52,Bristol School District,Northeast Middle School,2009-10,193,585,33
17,52,Bristol School District,Northeast Middle School,2010-11,185,563,32.9
17,53,Bristol School District,Memorial Boulevard Middle School,2004-05,178,531,33.5
17,53,Bristol School District,Memorial Boulevard Middle School,2005-06,160,547,29.3
17,53,Bristol School District,Memorial Boulevard Middle School,2006-07,172,521,33
17,53,Bristol School District,Memorial Boulevard Middle School,2007-08,205,544,37.7
17,53,Bristol School District,Memorial Boulevard Middle School,2008-09,229,543,42.2
17,53,Bristol School District,Memorial Boulevard Middle School,2009-10,232,545,42.6
17,53,Bristol School District,Memorial Boulevard Middle School,2010-11,224,515,43.5
17,61,Bristol School District,Bristol Central High School,2004-05,370,1474,25.1
17,61,Bristol School District,Bristol Central High School,2005-06,371,1486,25
17,61,Bristol School District,Bristol Central High School,2006-07,434,1535,28.3
17,61,Bristol School District,Bristol Central High School,2007-08,405,1463,27.7
17,61,Bristol School District,Bristol Central High School,2008-09,503,1417,35.5
17,61,Bristol School District,Bristol Central High School,2009-10,503,1363,36.9
17,61,Bristol School District,Bristol Central High School,2010-11,523,1312,39.9
17,62,Bristol School District,Bristol Eastern High School,2004-05,199,1351,14.7
17,62,Bristol School District,Bristol Eastern High School,2005-06,219,1264,17.3
17,62,Bristol School District,Bristol Eastern High School,2006-07,225,1259,17.9
17,62,Bristol School District,Bristol Eastern High School,2007-08,291,1333,21.8
17,62,Bristol School District,Bristol Eastern High School,2008-09,369,1318,28
17,62,Bristol School District,Bristol Eastern High School,2009-10,389,1305,29.8
17,62,Bristol School District,Bristol Eastern High School,2010-11,408,1353,30.2
18,3,Brookfield School District,Center Elementary School,2005-06,17,453,3.8
18,3,Brookfield School District,Center Elementary School,2006-07,13,412,3.2
18,3,Brookfield School District,Center Elementary School,2007-08,15,374,4
18,3,Brookfield School District,Center Elementary School,2008-09,8,406,2
18,3,Brookfield School District,Center Elementary School,2009-10,23,419,5.5
18,3,Brookfield School District,Center Elementary School,2010-11,28,399,7
18,4,Brookfield School District,Huckleberry Hill Elementary School,2005-06,28,645,4.3
18,4,Brookfield School District,Huckleberry Hill Elementary School,2006-07,20,625,3.2
18,4,Brookfield School District,Huckleberry Hill Elementary School,2007-08,14,604,2.3
18,4,Brookfield School District,Huckleberry Hill Elementary School,2008-09,18,609,3
18,4,Brookfield School District,Huckleberry Hill Elementary School,2009-10,35,546,6.4
18,4,Brookfield School District,Huckleberry Hill Elementary School,2010-11,34,583,5.8
18,53,Brookfield School District,Whisconier Middle School,2005-06,35,1030,3.4
18,53,Brookfield School District,Whisconier Middle School,2006-07,35,979,3.6
18,53,Brookfield School District,Whisconier Middle School,2007-08,26,951,2.7
18,53,Brookfield School District,Whisconier Middle School,2008-09,39,915,4.3
18,53,Brookfield School District,Whisconier Middle School,2009-10,35,917,3.8
18,53,Brookfield School District,Whisconier Middle School,2010-11,58,890,6.5
18,61,Brookfield School District,Brookfield High School,2005-06,32,950,3.4
18,61,Brookfield School District,Brookfield High School,2006-07,22,1015,2.2
18,61,Brookfield School District,Brookfield High School,2007-08,19,1018,1.9
18,61,Brookfield School District,Brookfield High School,2008-09,16,1015,1.6
18,61,Brookfield School District,Brookfield High School,2009-10,41,1016,4
18,61,Brookfield School District,Brookfield High School,2010-11,45,998,4.5
19,1,Brooklyn School District,Brooklyn Elementary School,2004-05,99,594,16.7
19,1,Brooklyn School District,Brooklyn Elementary School,2005-06,92,595,15.5
19,1,Brooklyn School District,Brooklyn Elementary School,2006-07,109,607,18
19,1,Brooklyn School District,Brooklyn Elementary School,2007-08,97,564,17.2
19,1,Brooklyn School District,Brooklyn Elementary School,2008-09,117,581,20.1
19,1,Brooklyn School District,Brooklyn Elementary School,2009-10,116,576,20.1
19,1,Brooklyn School District,Brooklyn Elementary School,2010-11,122,562,21.7
19,51,Brooklyn School District,Brooklyn Middle School,2004-05,76,405,18.8
19,51,Brooklyn School District,Brooklyn Middle School,2005-06,75,409,18.3
19,51,Brooklyn School District,Brooklyn Middle School,2006-07,78,415,18.8
19,51,Brooklyn School District,Brooklyn Middle School,2007-08,61,400,15.3
19,51,Brooklyn School District,Brooklyn Middle School,2008-09,82,400,20.5
19,51,Brooklyn School District,Brooklyn Middle School,2009-10,88,386,22.8
19,51,Brooklyn School District,Brooklyn Middle School,2010-11,96,385,24.9
21,1,Canaan School District,Lee H. Kellogg School,2004-05,12,114,10.5
21,1,Canaan School District,Lee H. Kellogg School,2005-06,6,102,5.9
